Port/Protocol Combination Counts: 

port,protocol,count
23693,icmp,1
26410,tcp,1
31717,tcp,1
12697,tcp,1
18112,icmp,1
40128,tcp,1
23484,tcp,1
45222,tcp,1
27455,tcp,1
35946,icmp,1
25146,tcp,1
13524,icmp,1
58068,udp,1
31411,tcp,1
30563,udp,1
41467,udp,1
18378,tcp,1
51753,tcp,1
36324,udp,1
29599,icmp,1
46462,udp,1
25404,udp,1
3111,icmp,1
26629,tcp,1
45715,udp,1
21659,icmp,1
14697,tcp,1
23987,udp,1
22353,tcp,1
31432,tcp,1
20765,icmp,1
21156,tcp,1
20765,tcp,1
20304,tcp,1
8986,tcp,1
37285,icmp,1
15713,udp,1
20185,tcp,1
63397,icmp,1
63368,udp,1
36655,tcp,1
18464,icmp,1
42188,udp,1
8514,tcp,1
34100,udp,1
62048,icmp,1
29029,udp,1
38776,udp,1
47712,icmp,1
2823,icmp,1
64668,icmp,1
27201,udp,1
45136,icmp,1
64757,udp,1
42134,icmp,1
35956,udp,1
7892,tcp,1
27170,tcp,1
13779,udp,1
32840,tcp,1
53276,icmp,1
19356,icmp,1
19576,tcp,1
51066,udp,1
38831,tcp,1
63812,udp,1
38490,udp,1
49832,udp,1
42079,tcp,1
49484,icmp,1
37499,icmp,1
1061,icmp,1
20546,icmp,1
45451,udp,1
60073,tcp,1
45454,udp,1
37679,icmp,1
3380,tcp,1
32413,icmp,1
65443,udp,1
21756,tcp,1
44555,tcp,1
35488,udp,1
1856,tcp,1
28798,icmp,1
4075,icmp,1
53872,tcp,1
13828,tcp,1
18081,icmp,1
28454,icmp,1
54603,udp,1
50886,udp,1
1521,icmp,1
46565,udp,1
41209,tcp,1
16452,icmp,1
12786,icmp,1
50334,udp,1
63433,udp,1
3167,udp,1
31653,udp,1
42527,udp,1
43693,tcp,1
40231,udp,1
33485,icmp,1
12828,tcp,1
58212,icmp,1
24901,udp,1
21582,udp,1
61378,tcp,1
45103,udp,1
23175,tcp,1
38163,icmp,1
46323,tcp,1
48407,tcp,1
38398,tcp,2
20839,tcp,1
40896,icmp,1
18860,udp,1
52517,udp,1
30955,udp,1
33560,udp,1
27015,udp,1
22785,tcp,1
16220,tcp,1
25178,udp,1
49947,tcp,1
32038,tcp,1
19677,udp,1
54914,udp,1
47402,tcp,1
57267,tcp,1
8184,icmp,1
22048,tcp,1
31162,icmp,1
16802,udp,1
24879,udp,1
17940,tcp,1
17555,udp,1
62104,tcp,1
48051,udp,1
28075,icmp,1
30910,tcp,1
20435,tcp,1
44068,udp,1
31585,tcp,1
13451,icmp,1
40283,tcp,1
16265,icmp,1
7994,udp,1
47184,tcp,1
1323,tcp,1
54858,udp,1
14281,tcp,1
23597,udp,1
46655,udp,1
6158,udp,1
51842,udp,1
6504,icmp,1
11568,tcp,1
30816,tcp,1
22391,tcp,1
60441,icmp,1
51240,tcp,1
13500,tcp,1
23760,tcp,1
28618,udp,1
25242,udp,1
6781,udp,1
26307,icmp,1
18334,udp,1
3640,udp,1
37316,icmp,1
54831,icmp,1
21845,udp,1
7944,udp,1
14498,udp,1
50867,udp,1
35144,icmp,1
33664,tcp,1
16978,udp,1
31700,tcp,1
40995,icmp,1
45262,udp,1
1047,icmp,1
58563,icmp,1
7244,tcp,1
6340,icmp,1
32190,icmp,1
49844,tcp,1
16545,icmp,1
41128,udp,1
23917,tcp,1
12490,tcp,1
23966,icmp,1
9533,icmp,1
46489,tcp,1
38183,icmp,1
36671,tcp,1
50938,icmp,1
50655,tcp,1
40453,udp,1
1967,icmp,1
40051,udp,1
41146,tcp,1
53658,icmp,1
52072,tcp,1
44327,udp,1
58621,tcp,1
56860,icmp,1
15722,udp,1
9672,icmp,1
45413,udp,1
62846,tcp,1
39654,icmp,1
60691,udp,1
50179,icmp,1
21697,udp,1
10255,tcp,1
31045,udp,1
32540,udp,1
8236,tcp,1
65081,tcp,1
10855,udp,1
27683,icmp,1
34315,icmp,2
24705,icmp,1
43829,icmp,1
60559,tcp,1
33532,icmp,1
59512,icmp,1
30582,tcp,1
5494,icmp,1
9635,tcp,1
11141,udp,1
50751,tcp,1
61855,udp,1
20987,icmp,1
22541,tcp,1
39436,udp,1
26158,tcp,1
1350,udp,1
17371,icmp,1
55318,udp,1
22386,tcp,1
4767,icmp,1
42719,udp,1
63771,tcp,1
28947,icmp,1
41176,udp,1
30451,tcp,1
5971,tcp,1
49762,tcp,1
8724,icmp,1
9552,udp,1
49970,icmp,1
13986,udp,1
19369,icmp,1
6321,icmp,1
48121,udp,1
58076,tcp,1
49710,udp,1
23868,tcp,1
59347,udp,1
7626,icmp,1
4828,udp,1
13869,icmp,1
18570,icmp,1
46945,icmp,1
12461,icmp,1
8291,tcp,1
55735,tcp,1
9705,udp,1
27104,tcp,1
10406,icmp,1
62797,udp,1
48283,udp,1
23346,tcp,1
2094,udp,1
24385,icmp,1
20233,udp,1
64140,udp,1
52223,icmp,1
40719,icmp,1
33535,tcp,1
37882,udp,1
33524,icmp,1
55307,icmp,1
20084,tcp,1
28698,icmp,1
43493,tcp,1
35001,icmp,1
18408,icmp,1
25353,udp,1
58374,icmp,1
61287,icmp,1
14872,udp,1
53671,tcp,1
43120,tcp,1
8230,udp,1
25310,icmp,1
38124,tcp,1
36047,tcp,1
49922,tcp,1
11042,icmp,1
3468,tcp,1
36383,tcp,1
45703,udp,1
12441,udp,1
63670,udp,1
11089,udp,1
47590,udp,1
50227,udp,1
26223,tcp,1
63590,icmp,1
16904,tcp,1
31333,udp,1
55103,tcp,1
48430,icmp,1
54655,tcp,1
44301,udp,1
52967,udp,1
36163,udp,1
34850,tcp,1
30811,tcp,1
43445,icmp,1
6988,tcp,1
35515,tcp,1
47721,tcp,1
34033,udp,1
54036,tcp,1
62712,tcp,1
39784,icmp,1
47279,tcp,1
36676,icmp,1
63612,udp,1
27536,tcp,1
44676,udp,1
14688,icmp,1
4972,icmp,1
45018,tcp,1
54913,udp,1
22664,udp,1
1178,icmp,1
41780,tcp,1
52832,tcp,1
36154,udp,1
54227,icmp,1
26479,icmp,1
31527,icmp,1
63197,icmp,1
19709,tcp,1
20202,tcp,1
60583,icmp,1
57811,udp,1
19797,tcp,1
33349,udp,1
57920,icmp,1
35587,tcp,1
15023,udp,1
50865,icmp,1
55969,icmp,1
13892,icmp,1
28584,icmp,1
29252,icmp,1
27632,tcp,1
16845,udp,1
7422,tcp,1
10776,tcp,1
19077,udp,1
47751,icmp,1
40846,tcp,1
39484,udp,1
14037,icmp,1
47770,icmp,1
61741,icmp,1
13204,udp,1
49139,icmp,1
16047,tcp,1
27403,udp,1
24199,tcp,1
24440,icmp,1
34953,icmp,1
45811,tcp,1
44937,icmp,1
29015,udp,1
64580,tcp,1
19256,icmp,1
63860,udp,1
51446,udp,1
29571,tcp,1
24377,tcp,1
40780,icmp,1
56567,udp,1
9851,udp,1
60511,tcp,1
45221,icmp,1
54939,tcp,2
54514,icmp,1
49520,tcp,1
60626,icmp,1
38559,tcp,1
13904,tcp,1
7196,icmp,2
21735,udp,1
28672,icmp,1
2590,icmp,1
57601,udp,1
53884,udp,1
1701,tcp,1
62311,tcp,1
12890,udp,1
1257,icmp,1
58110,icmp,1
56614,tcp,1
16481,tcp,1
18015,icmp,1
41742,udp,2
8261,tcp,1
31197,icmp,1
36426,udp,1
4622,icmp,1
62244,udp,1
25237,udp,1
57751,udp,1
27222,udp,1
32915,tcp,1
28012,tcp,1
23462,tcp,2
11557,tcp,1
12356,icmp,1
23226,tcp,1
26996,icmp,1
19794,icmp,1
65435,icmp,1
19326,tcp,1
30290,udp,1
15155,icmp,1
35657,udp,1
32134,udp,1
7954,icmp,1
22902,udp,1
39138,tcp,1
9309,udp,1
49347,udp,1
8539,icmp,1
55405,icmp,1
9061,icmp,1
33943,udp,1
63158,icmp,1
14481,udp,1
12090,tcp,1
45628,icmp,1
55202,icmp,1
59176,udp,1
27925,tcp,1
28209,tcp,1
37772,udp,1
1259,tcp,1
36302,udp,2
63308,tcp,1
21391,icmp,1
40709,icmp,1
57713,icmp,1
14755,udp,1
7825,icmp,1
59069,udp,1
7062,icmp,2
63578,icmp,1
21458,icmp,1
61942,udp,1
44977,tcp,1
4105,tcp,1
43609,udp,1
64180,tcp,1
23278,tcp,1
22207,udp,1
8160,tcp,1
62261,udp,1
18292,tcp,1
44683,icmp,1
10527,udp,1
46279,icmp,1
3814,udp,1
9199,tcp,1
10590,udp,1
34500,udp,1
2302,icmp,1
56620,tcp,1
46289,icmp,1
31584,udp,1
20673,tcp,1
22415,icmp,1
44464,tcp,1
44987,udp,1
63563,icmp,1
22860,udp,1
36499,udp,1
50615,udp,1
7465,tcp,1
40660,udp,1
58039,udp,1
59625,tcp,1
3809,tcp,1
27440,tcp,1
14240,tcp,1
27088,icmp,1
32743,icmp,1
5647,udp,1
37464,icmp,1
39288,icmp,1
4094,tcp,1
49192,tcp,1
41392,udp,1
51096,tcp,1
52578,tcp,1
42663,icmp,1
60224,tcp,1
28121,tcp,1
49075,udp,1
40059,icmp,1
34443,tcp,1
11198,tcp,1
17961,tcp,1
32628,udp,1
11137,icmp,1
42776,tcp,1
16081,udp,1
37466,tcp,1
14046,tcp,1
50730,tcp,1
61045,tcp,1
16423,tcp,1
55327,icmp,1
61076,tcp,1
41353,icmp,1
36348,icmp,1
23167,udp,1
1241,tcp,1
2058,icmp,1
57308,tcp,1
26163,tcp,1
41117,icmp,1
60588,tcp,1
55475,tcp,1
28927,icmp,1
26562,udp,1
51103,tcp,1
46157,tcp,1
6469,tcp,1
34197,udp,1
2436,tcp,1
41827,tcp,1
10807,udp,1
1917,tcp,1
7492,tcp,1
10218,icmp,1
7894,icmp,1
53748,tcp,1
7824,udp,1
60803,icmp,1
17490,tcp,1
50118,icmp,1
26540,udp,1
19894,icmp,1
46741,udp,1
13603,tcp,1
1921,icmp,1
31769,icmp,1
14595,udp,2
47128,icmp,1
34515,udp,1
10874,udp,1
30222,icmp,1
46185,icmp,1
63883,udp,1
20595,icmp,1
51605,icmp,1
32389,tcp,1
4343,tcp,1
8212,icmp,1
45243,udp,1
39042,icmp,1
62346,tcp,1
47603,icmp,1
7243,icmp,1
50100,udp,1
6865,tcp,1
16836,udp,1
2241,tcp,1
26855,icmp,1
10297,icmp,1
50326,icmp,1
57243,udp,1
53344,icmp,1
61214,tcp,1
13379,udp,1
50737,icmp,1
39991,tcp,1
14367,udp,1
49937,udp,1
57090,udp,1
11237,icmp,1
54294,tcp,1
46845,tcp,1
13943,udp,1
58257,udp,1
46010,tcp,1
17269,tcp,1
26750,tcp,1
19265,tcp,1
50966,icmp,1
19918,udp,1
37436,icmp,1
48385,icmp,1
27771,tcp,1
25410,udp,1
7489,tcp,1
61579,icmp,1
29662,udp,1
23610,udp,1
65182,udp,1
9153,udp,1
22893,udp,1
21463,tcp,1
6304,udp,1
11320,udp,1
44596,udp,1
44570,udp,1
36239,udp,1
56031,udp,1
24487,udp,1
3807,udp,1
49617,icmp,1
17721,tcp,1
35745,icmp,1
10767,udp,1
40814,tcp,1
45260,icmp,1
24607,udp,1
4853,udp,1
37400,udp,1
19340,icmp,1
22531,udp,1
9469,udp,1
23657,tcp,1
23692,tcp,1
49392,udp,1
51004,udp,1
7946,udp,1
58999,icmp,1
29126,tcp,1
12850,tcp,1
29301,tcp,1
20412,udp,1
64763,icmp,1
40447,tcp,2
10979,icmp,1
41542,icmp,1
16308,icmp,1
49403,icmp,1
10045,tcp,1
44740,udp,1
10051,tcp,1
29138,icmp,1
55360,tcp,1
26355,icmp,1
62263,udp,1
56123,udp,1
1813,icmp,1
38807,tcp,1
37294,udp,1
59071,udp,1
52971,tcp,1
34655,tcp,1
1298,icmp,1
25062,tcp,1
19838,icmp,1
54801,icmp,1
42457,tcp,1
41634,icmp,1
27246,udp,1
34759,tcp,1
32662,udp,1
3935,udp,1
63645,icmp,1
49085,udp,1
892,icmp,2
8673,tcp,1
36841,udp,1
35425,icmp,1
63481,tcp,1
11683,icmp,1
54225,tcp,1
9197,tcp,1
2323,icmp,1
30202,tcp,1
27390,icmp,1
43369,udp,1
53686,tcp,1
12216,icmp,1
12775,tcp,1
46105,icmp,1
30805,udp,1
59285,udp,1
19778,udp,1
14204,icmp,1
41768,icmp,1
61074,tcp,1
6398,icmp,1
47055,tcp,1
54560,icmp,1
42206,tcp,1
15462,udp,1
64871,tcp,1
62284,udp,1
37038,udp,1
25088,tcp,1
52464,icmp,1
45168,icmp,1
45464,udp,1
52826,udp,1
52374,tcp,1
11442,udp,1
17057,icmp,1
15194,icmp,1
11058,udp,1
27553,tcp,1
45232,tcp,1
62447,udp,1
34885,tcp,1
65026,tcp,1
31887,tcp,1
7232,tcp,1
34665,udp,1
44463,udp,1
25940,icmp,1
3818,tcp,1
10921,icmp,1
28925,icmp,1
12162,tcp,2
10382,udp,1
8302,icmp,1
1765,tcp,1
11745,icmp,2
15555,icmp,1
8050,icmp,1
36117,icmp,1
52667,tcp,1
33541,tcp,1
65375,icmp,1
40424,tcp,1
51049,udp,1
61947,udp,1
8608,udp,1
11095,icmp,1
10764,icmp,1
6020,icmp,1
8149,icmp,1
45693,tcp,1
48407,icmp,1
21625,tcp,1
21563,udp,1
16855,tcp,1
57222,icmp,1
50606,icmp,1
30970,udp,1
36881,tcp,1
16374,udp,1
17898,tcp,1
6894,tcp,1
2700,udp,1
49277,icmp,1
59776,tcp,1
64142,icmp,1
43252,tcp,1
61560,udp,1
29355,udp,1
56781,tcp,1
18901,tcp,1
48587,icmp,1
53379,tcp,1
21960,udp,1
63292,tcp,1
19757,udp,1
57844,udp,1
14726,tcp,1
12642,icmp,1
55781,icmp,1
2819,icmp,1
49661,icmp,1
51834,tcp,1
9691,icmp,1
65447,udp,1
61287,tcp,1
17907,icmp,1
12834,icmp,1
1335,udp,1
10012,icmp,1
33460,tcp,1
19378,udp,1
12037,tcp,1
48908,tcp,1
60340,tcp,1
49423,icmp,1
7061,tcp,1
58175,tcp,1
3851,udp,1
19610,icmp,1
64042,icmp,1
64931,icmp,1
21847,udp,1
11537,tcp,1
9754,tcp,1
46531,icmp,1
11918,tcp,1
40520,udp,1
39069,tcp,1
34803,icmp,1
16638,tcp,1
40473,udp,1
59752,tcp,1
24853,udp,1
50775,icmp,1
1667,tcp,1
60203,tcp,1
40737,udp,1
4616,icmp,1
60614,icmp,1
21387,icmp,1
19787,tcp,1
14236,tcp,1
12334,tcp,1
53141,tcp,1
4137,icmp,1
44473,tcp,1
60827,icmp,1
20214,udp,1
55668,udp,1
45529,icmp,1
36255,udp,1
46972,icmp,2
15040,udp,1
62330,udp,1
16608,udp,2
47050,icmp,1
55517,icmp,1
41948,udp,1
26341,tcp,1
44356,icmp,1
16772,icmp,1
61913,tcp,1
53773,icmp,1
11951,udp,1
21393,tcp,1
1090,icmp,1
6458,tcp,1
11256,udp,1
24430,udp,1
8542,udp,1
36002,icmp,1
27601,tcp,1
15826,icmp,1
34443,udp,1
4625,tcp,1
11908,icmp,1
60562,tcp,1
39253,tcp,1
15447,udp,1
17979,tcp,1
61217,udp,1
21034,udp,1
48478,tcp,1
59128,icmp,2
63568,icmp,1
31390,udp,1
64819,tcp,1
54185,udp,1
5562,icmp,1
52451,tcp,1
11360,icmp,1
16130,tcp,1
22147,tcp,1
22632,icmp,1
13005,udp,1
59727,icmp,1
52297,udp,1
29795,icmp,1
52304,udp,1
54590,udp,1
9893,tcp,1
24239,udp,1
42281,icmp,1
14792,udp,1
58434,tcp,1
36279,udp,1
38683,udp,1
56386,icmp,1
55312,udp,1
43070,tcp,1
12296,udp,1
39066,udp,1
56214,tcp,1
48176,tcp,1
9571,tcp,1
46644,tcp,1
22970,icmp,1
36639,tcp,1
26359,icmp,1
65005,udp,1
1855,icmp,1
62894,tcp,1
54583,tcp,1
33977,tcp,1
15511,tcp,1
4152,udp,1
44202,icmp,1
44512,icmp,1
61109,udp,1
35546,udp,1
33362,tcp,1
52789,tcp,1
3455,udp,1
19638,udp,2
62376,icmp,1
2258,icmp,1
12304,icmp,1
42350,tcp,1
37851,tcp,1
16979,icmp,1
44184,udp,1
17625,icmp,1
33735,icmp,1
64966,icmp,1
16565,icmp,1
52473,icmp,1
16118,tcp,1
58757,icmp,1
21770,icmp,1
53516,tcp,1
5997,udp,1
29141,udp,1
23781,tcp,1
55173,tcp,1
48840,tcp,1
61780,icmp,1
54797,icmp,1
22156,tcp,1
46642,udp,1
37246,tcp,1
42397,udp,1
2121,icmp,1
26235,udp,1
25144,icmp,1
907,tcp,4
6417,udp,1
16091,icmp,1
3033,tcp,1
24907,tcp,1
12739,icmp,1
38491,udp,1
61739,udp,1
32175,udp,1
21232,icmp,1
47568,tcp,1
34075,udp,1
18198,icmp,1
14819,udp,1
64224,icmp,1
38370,icmp,1
13840,tcp,1
52714,icmp,1
57308,icmp,1
44927,udp,1
5151,icmp,1
36087,icmp,1
47635,tcp,1
2125,udp,1
2231,icmp,2
39443,tcp,1
33850,udp,1
18511,tcp,1
53335,icmp,1
42798,icmp,1
57776,tcp,1
7316,udp,1
25365,icmp,1
11828,icmp,1
18681,tcp,1
46639,tcp,1
47459,udp,2
51999,tcp,1
8282,icmp,1
41113,tcp,1
5036,udp,1
52431,tcp,1
39029,tcp,1
3220,udp,1
3379,icmp,1
28043,tcp,1
53610,udp,1
24333,tcp,1
10240,icmp,1
14380,tcp,1
19631,tcp,1
13527,udp,1
26066,udp,1
16521,icmp,1
12032,icmp,1
20186,icmp,1
54666,tcp,1
4503,icmp,1
52844,udp,1
43805,icmp,1
58165,icmp,1
10784,icmp,1
41256,tcp,1
22266,udp,1
16105,udp,1
26304,tcp,1
57303,tcp,1
51413,icmp,2
40403,icmp,1
50406,icmp,1
64803,icmp,1
30208,tcp,1
12609,udp,1
62534,icmp,1
57443,udp,1
4412,icmp,1
63804,icmp,1
45717,udp,1
16651,icmp,1
16019,icmp,1
29618,udp,1
23291,icmp,1
31192,udp,1
26344,tcp,1
3831,tcp,1
57088,tcp,1
35747,tcp,1
45584,tcp,1
2269,icmp,1
21192,udp,1
45743,icmp,1
38612,tcp,1
12184,icmp,1
45753,tcp,1
28049,tcp,1
46814,icmp,1
60841,udp,1
44923,udp,1
11818,tcp,1
34687,tcp,1
2070,icmp,1
23626,udp,1
42115,udp,1
49066,icmp,1
29338,tcp,1
60937,icmp,1
46003,icmp,1
45585,tcp,1
6546,icmp,1
57141,icmp,1
54567,udp,1
13325,udp,1
39472,udp,1
55596,udp,1
15741,udp,1
24934,icmp,1
37840,udp,1
25802,udp,1
52782,tcp,1
56906,tcp,1
21989,icmp,1
20047,tcp,1
15073,tcp,1
39355,udp,1
55337,udp,1
56138,tcp,1
20943,udp,1
4171,tcp,1
60455,tcp,1
18819,icmp,1
39133,udp,1
61191,udp,1
19441,udp,1
20609,icmp,2
10051,udp,1
25410,tcp,1
7752,udp,1
8869,icmp,1
46918,udp,1
55467,tcp,1
64086,icmp,1
4497,udp,1
22317,icmp,1
9065,udp,2
47633,tcp,1
15928,udp,1
19575,udp,1
33707,udp,1
43628,icmp,1
6766,tcp,1
50661,icmp,1
39259,tcp,1
63052,udp,1
27231,icmp,1
43212,icmp,1
7214,udp,1
31643,tcp,1
41159,icmp,1
19517,udp,1
52081,udp,1
61060,icmp,1
22588,icmp,1
6190,udp,1
35973,icmp,1
14975,udp,1
57462,icmp,1
63752,tcp,1
59381,udp,1
2884,udp,2
47075,icmp,1
62127,icmp,1
55012,icmp,1
9215,icmp,1
40419,icmp,1
39281,tcp,1
14853,tcp,1
29244,icmp,1
47566,icmp,1
53172,tcp,1
41016,icmp,1
58431,icmp,1
1432,udp,1
27387,tcp,1
52283,tcp,1
57898,tcp,1
64291,udp,1
52066,udp,1
43079,icmp,1
60156,udp,1
7841,icmp,1
53606,tcp,1
27593,udp,1
61929,udp,1
35723,tcp,1
55415,udp,1
6378,udp,1
39655,udp,1
51471,tcp,1
1929,udp,1
8196,udp,1
58821,udp,1
3230,udp,1
5930,tcp,1
23232,icmp,1
4522,udp,1
13366,tcp,1
53807,icmp,1
49471,icmp,1
39377,tcp,1
33706,tcp,1
14002,udp,1
46709,tcp,1
22805,icmp,1
36575,icmp,1
29212,udp,1
44029,tcp,1
20564,udp,1
42462,udp,1
40850,icmp,1
40080,icmp,1
53626,icmp,1
43201,tcp,1
34972,udp,1
41713,icmp,1
41576,icmp,1
16722,icmp,1
29807,tcp,1
38520,icmp,1
38071,udp,1
21356,udp,1
63408,udp,1
51252,icmp,1
20660,icmp,1
47026,tcp,1
39955,icmp,1
29912,icmp,1
27744,tcp,1
21616,icmp,1
20410,udp,1
19806,udp,1
17585,udp,1
39453,icmp,1
3779,icmp,1
21204,udp,1
3346,tcp,2
8340,udp,1
12652,icmp,1
37372,tcp,1
54077,udp,1
28557,tcp,1
38921,icmp,1
26520,icmp,1
12830,udp,2
14711,icmp,1
59697,tcp,1
49318,icmp,1
30837,udp,1
56580,udp,1
35138,tcp,1
59295,icmp,1
5242,icmp,1
37833,icmp,1
62801,tcp,1
62664,udp,1
46674,icmp,1
43291,icmp,1
10508,udp,1
32953,tcp,1
12095,udp,1
44875,udp,1
44078,udp,1
54310,udp,1
4438,tcp,1
48718,icmp,1
12263,tcp,1
4978,icmp,1
64858,tcp,1
21299,udp,1
42001,icmp,1
38178,tcp,1
51647,udp,1
2446,icmp,1
23388,icmp,1
5022,tcp,1
57923,udp,1
58871,udp,1
61026,icmp,1
30579,icmp,1
29558,icmp,1
10120,tcp,1
33474,tcp,1
43797,icmp,1
8749,tcp,1
27296,udp,1
54828,tcp,1
38356,icmp,1
23891,tcp,1
46654,tcp,1
33116,udp,1
17742,icmp,1
55643,icmp,1
19738,udp,1
59333,icmp,1
36509,icmp,1
61106,udp,1
15793,tcp,1
64806,udp,1
36071,udp,1
29374,icmp,1
35106,udp,1
4245,udp,1
10505,icmp,1
32494,tcp,1
58126,udp,1
47529,udp,1
47833,icmp,1
23716,tcp,1
18956,udp,1
39817,udp,1
49736,icmp,1
11531,icmp,1
47072,icmp,1
6122,tcp,1
59811,tcp,1
14742,tcp,1
35476,udp,1
36269,udp,1
34880,udp,1
54723,tcp,1
6724,icmp,1
11398,udp,1
14933,icmp,1
49634,udp,1
35744,udp,1
32149,udp,1
58203,udp,1
5672,icmp,1
27836,tcp,1
13930,icmp,1
28767,icmp,1
45396,tcp,1
28938,udp,1
34550,udp,1
14597,udp,1
26591,tcp,1
1559,tcp,1
39243,tcp,1
32363,tcp,1
50038,tcp,1
6602,icmp,1
55598,icmp,1
19513,udp,1
25868,tcp,1
1200,icmp,1
40874,icmp,1
52197,icmp,1
26526,icmp,1
44871,tcp,1
42149,tcp,1
7805,tcp,1
50378,icmp,1
32757,udp,1
32489,icmp,1
29666,udp,1
35756,tcp,1
61230,udp,1
36542,tcp,1
53108,tcp,1
5949,tcp,1
64891,icmp,1
52292,icmp,1
37556,tcp,1
50506,udp,1
54194,tcp,1
41617,udp,1
63569,tcp,1
3359,udp,1
65139,icmp,1
39100,udp,1
2113,icmp,1
48035,icmp,1
58362,icmp,1
9027,udp,1
29132,tcp,1
13083,udp,1
63811,icmp,1
52738,tcp,1
42352,tcp,1
10164,icmp,1
41031,udp,1
58849,tcp,1
54312,tcp,1
23503,icmp,1
49010,icmp,1
39482,tcp,1
9287,icmp,1
39131,udp,1
5668,udp,1
34400,udp,1
43758,tcp,1
15313,tcp,1
51493,udp,1
24509,icmp,1
50308,icmp,1
34700,tcp,1
22269,icmp,1
11689,udp,1
21501,tcp,1
37331,udp,1
33731,icmp,1
33477,tcp,1
21860,tcp,1
64952,udp,1
62197,tcp,1
20133,tcp,1
58232,icmp,1
3963,udp,1
25018,tcp,1
58905,udp,1
9945,icmp,1
25063,tcp,1
53702,udp,1
28881,icmp,1
5268,tcp,1
52292,udp,1
14256,tcp,1
8067,tcp,1
13971,icmp,1
39026,udp,1
59380,tcp,1
4157,icmp,1
12705,icmp,1
16590,tcp,1
61226,icmp,1
43498,tcp,1
52052,icmp,1
34096,udp,1
43613,icmp,1
53717,udp,1
16243,tcp,1
64242,icmp,1
40623,tcp,1
22360,icmp,1
5682,icmp,1
57608,tcp,1
24068,tcp,1
28443,tcp,1
52468,icmp,1
60755,icmp,1
11053,tcp,1
45778,udp,1
6685,icmp,1
5296,tcp,1
33532,udp,1
33336,udp,1
14324,icmp,1
42087,icmp,1
46396,icmp,1
23923,tcp,1
45560,tcp,1
31938,icmp,1
49130,tcp,1
63393,tcp,1
5309,tcp,1
7751,udp,1
21267,udp,1
5153,icmp,1
13655,tcp,1
55904,udp,1
6646,icmp,1
8615,icmp,1
4352,icmp,1
54693,icmp,1
29756,udp,1
13669,icmp,1
65383,tcp,1
43013,tcp,1
24431,udp,1
3828,icmp,1
34713,tcp,1
53347,udp,1
1390,tcp,1
6441,udp,1
60240,udp,1
43380,udp,1
3031,udp,1
41989,icmp,1
26373,udp,1
62476,icmp,1
24207,icmp,1
28275,tcp,1
49495,icmp,1
62925,udp,1
9758,udp,1
15960,tcp,1
60978,icmp,1
2098,tcp,1
61934,icmp,1
16320,icmp,1
33954,udp,1
25246,tcp,1
4278,icmp,1
23505,udp,1
40262,icmp,1
13786,udp,1
47107,tcp,1
12720,tcp,1
53456,icmp,1
37760,icmp,1
50273,udp,1
44447,icmp,1
63474,icmp,1
2056,icmp,1
36929,icmp,1
11515,tcp,1
36878,udp,1
54425,udp,2
33995,icmp,1
52311,icmp,1
5973,udp,1
62986,tcp,1
55744,tcp,1
47443,tcp,1
50182,icmp,1
4663,tcp,1
48479,udp,1
59774,udp,1
34679,udp,1
41744,icmp,1
57513,tcp,1
18770,icmp,1
9643,tcp,1
24834,icmp,1
1787,tcp,1
7686,udp,1
16206,tcp,1
51182,udp,1
13633,udp,2
30333,udp,1
46268,tcp,1
3679,icmp,1
52469,icmp,1
54810,icmp,1
35227,udp,1
7760,udp,1
30464,icmp,1
2622,tcp,1
58260,icmp,2
50881,icmp,1
29321,icmp,1
58246,icmp,1
39228,tcp,1
39822,icmp,1
37596,udp,1
65382,icmp,1
27345,icmp,1
59076,udp,1
8189,udp,1
5000,icmp,1
25414,tcp,1
21222,tcp,1
29250,icmp,1
64317,icmp,1
27052,udp,1
32802,udp,1
15376,tcp,1
51148,icmp,1
51003,tcp,1
39419,icmp,1
9991,icmp,1
15129,udp,1
30527,tcp,1
15071,udp,2
54186,udp,1
43826,tcp,1
5572,icmp,1
55240,icmp,1
37481,udp,1
49346,udp,1
5860,icmp,1
11182,tcp,1
17545,icmp,1
9305,udp,1
31284,icmp,1
51251,tcp,1
23348,icmp,1
49412,udp,1
35249,icmp,1
12189,udp,1
23289,icmp,1
63256,icmp,1
53058,icmp,1
8836,udp,1
2946,udp,1
26958,tcp,1
3485,tcp,1
64067,tcp,1
53850,icmp,1
19759,udp,1
15610,udp,1
57676,udp,1
62132,udp,1
43682,udp,2
5109,udp,1
30584,icmp,1
22564,icmp,1
28400,udp,1
27581,icmp,1
20360,tcp,1
16157,tcp,1
57115,udp,1
47726,tcp,1
4220,udp,1
10379,tcp,1
41828,icmp,1
2995,udp,1
50085,tcp,1
4942,tcp,1
64523,icmp,1
4890,tcp,1
3197,icmp,1
36716,tcp,1
36472,udp,1
19862,udp,1
47866,tcp,1
64726,tcp,1
35609,udp,1
63247,udp,1
57861,udp,1
32276,icmp,1
16957,udp,1
25356,tcp,1
11996,icmp,1
25179,udp,1
54842,icmp,1
59428,udp,1
58511,icmp,1
38075,tcp,1
48948,udp,1
34779,udp,1
28802,udp,1
20018,icmp,1
41221,tcp,1
6907,icmp,1
22355,udp,1
45220,udp,1
9058,udp,1
26593,tcp,1
39654,udp,1
42068,tcp,1
53709,udp,1
15903,icmp,1
26606,icmp,1
30636,tcp,1
53422,icmp,1
52234,tcp,1
48813,udp,1
