dstport,protocol,tag
7101,6,sv_P8
63825,6,sv_P10
110,tcp,email
38260,17,sv_P8
22218,6,sv_P10
32906,1,sv_P9
50877,1,sv_P9
47001,17,sv_P10
26,tcp,sv_P6
31147,17,sv_P8
55218,1,sv_P10
28344,6,sv_P10
993,tcp,email
23,tcp,sv_P1
0,icmp,sv_P5
443,tcp,sv_P2
25264,6,sv_P10
59597,17,sv_P8
15285,6,sv_P8
13332,1,sv_P8
34582,6,sv_P9
31354,6,sv_P10
143,tcp,email
143,tcp,email
26,tcp,sv_P6
110,tcp,email
31,udp,SV_P3
68,udp,sv_P2
52814,17,sv_P9
443,tcp,sv_P2
6690,1,sv_P9
26,tcp,sv_P6
23,tcp,sv_P1
43167,17,sv_P10
17476,6,sv_P10
29914,17,sv_P8
40761,6,sv_P8
38279,1,sv_P8
7816,17,sv_P8
1805,1,sv_P9
30475,17,sv_P8
25,tcp,sv_P1
68,udp,sv_P2
44167,6,sv_P9
1555,6,sv_P8
54630,17,sv_P10
993,tcp,email
42356,17,sv_P9
53179,17,sv_P9
48301,1,sv_P9
31308,1,sv_P9
3389,tcp,sv_P5
143,tcp,email
28,tcp,sv_P7
26,tcp,sv_P6
55575,17,sv_P8
443,tcp,sv_P2
110,tcp,email
993,tcp,email
49164,17,sv_P8
53313,6,sv_P10
63324,6,sv_P8
143,tcp,email
28,tcp,sv_P7
15089,6,sv_P9
31,udp,SV_P3
44358,1,sv_P8
38012,17,sv_P8
22002,1,sv_P9
19787,6,sv_P10
443,tcp,sv_P2
34618,1,sv_P8
0,icmp,sv_P5
51138,1,sv_P8
37129,6,sv_P8
143,tcp,email
110,tcp,email
23,tcp,sv_P1
22,tcp,sv_P4
443,tcp,sv_P2
46499,1,sv_P10
1371,6,sv_P10
25,tcp,sv_P1
25,tcp,sv_P1
9728,1,sv_P10
31,udp,SV_P3
443,tcp,sv_P2
31425,6,sv_P10
19812,17,sv_P10
25,tcp,sv_P1
22,tcp,sv_P4
19307,17,sv_P10
31,udp,SV_P3
25218,6,sv_P9
17254,1,sv_P8
26059,1,sv_P8
993,tcp,email
23,tcp,sv_P1
24335,17,sv_P10
64745,6,sv_P10
22926,6,sv_P10
3389,tcp,sv_P5
13746,1,sv_P8
28814,17,sv_P9
6358,6,sv_P9
3389,tcp,sv_P5
15403,6,sv_P10
54557,6,sv_P9
34481,17,sv_P9
26643,1,sv_P9
42221,6,sv_P8
3389,tcp,sv_P5
18081,6,sv_P9
26,tcp,sv_P6
46043,17,sv_P10
68,udp,sv_P2
28,tcp,sv_P7
48083,6,sv_P10
48625,6,sv_P9
443,tcp,sv_P2
31582,6,sv_P9
0,icmp,sv_P5
143,tcp,email
22112,6,sv_P8
44597,17,sv_P10
143,tcp,email
6221,17,sv_P10
65427,1,sv_P8
49144,1,sv_P8
15286,1,sv_P9
31551,1,sv_P9
20063,17,sv_P9
53521,17,sv_P9
48141,6,sv_P8
33671,1,sv_P9
3389,tcp,sv_P5
62178,17,sv_P8
57708,6,sv_P10
68,udp,sv_P2
31925,1,sv_P10
53981,6,sv_P9
16080,6,sv_P8
110,tcp,email
443,tcp,sv_P2
23,tcp,sv_P1
68,udp,sv_P2
21912,17,sv_P8
143,tcp,email
9057,1,sv_P8
42774,6,sv_P10
28,tcp,sv_P7
31,udp,SV_P3
443,tcp,sv_P2
7547,17,sv_P10
40619,6,sv_P8
28,tcp,sv_P7
3389,tcp,sv_P5
143,tcp,email
49118,6,sv_P9
3829,1,sv_P9
47048,1,sv_P9
23,tcp,sv_P1
993,tcp,email
5180,6,sv_P10
9682,6,sv_P9
443,tcp,sv_P2
57531,6,sv_P8
22,tcp,sv_P4
993,tcp,email
33493,6,sv_P10
36546,17,sv_P10
26995,17,sv_P8
26,tcp,sv_P6
22,tcp,sv_P4
8006,17,sv_P9
23,tcp,sv_P1
20666,17,sv_P9
23,tcp,sv_P1
110,tcp,email
68,udp,sv_P2
47989,6,sv_P10
443,tcp,sv_P2
37923,17,sv_P9
15574,1,sv_P10
22,tcp,sv_P4
47457,17,sv_P9
1313,6,sv_P10
443,tcp,sv_P2
60230,6,sv_P9
50078,17,sv_P10
443,tcp,sv_P2
60528,17,sv_P10
22,tcp,sv_P4
68,udp,sv_P2
23,tcp,sv_P1
110,tcp,email
3389,tcp,sv_P5
110,tcp,email
22,tcp,sv_P4
25,tcp,sv_P1
27256,1,sv_P8
32014,17,sv_P10
68,udp,sv_P2
29246,6,sv_P9
110,tcp,email
68,udp,sv_P2
3389,tcp,sv_P5
31,udp,SV_P3
443,tcp,sv_P2
4440,1,sv_P9
53402,17,sv_P10
56819,6,sv_P8
993,tcp,email
20354,17,sv_P10
9621,6,sv_P10
6540,6,sv_P9
0,icmp,sv_P5
18954,1,sv_P10
36120,1,sv_P9
31,udp,SV_P3
22054,1,sv_P10
38967,1,sv_P10
18826,6,sv_P8
248,1,sv_P8
0,icmp,sv_P5
31249,17,sv_P9
31,udp,SV_P3
443,tcp,sv_P2
57986,1,sv_P10
3389,tcp,sv_P5
23,tcp,sv_P1
41030,17,sv_P8
43124,6,sv_P9
41441,6,sv_P9
62197,17,sv_P9
1447,1,sv_P10
29006,17,sv_P9
62591,6,sv_P9
110,tcp,email
143,tcp,email
25788,6,sv_P8
61354,17,sv_P9
44486,17,sv_P10
25,tcp,sv_P1
443,tcp,sv_P2
26,tcp,sv_P6
26530,6,sv_P10
0,icmp,sv_P5
23,tcp,sv_P1
64596,6,sv_P10
61279,17,sv_P8
26,tcp,sv_P6
25,tcp,sv_P1
12067,6,sv_P10
32926,6,sv_P9
993,tcp,email
54756,17,sv_P10
25,tcp,sv_P1
28,tcp,sv_P7
23,tcp,sv_P1
993,tcp,email
5235,17,sv_P8
110,tcp,email
32685,6,sv_P8
1065,6,sv_P10
143,tcp,email
68,udp,sv_P2
22,tcp,sv_P4
3389,tcp,sv_P5
9865,1,sv_P9
33241,1,sv_P9
39264,6,sv_P10
23,tcp,sv_P1
65106,17,sv_P10
18550,1,sv_P8
10095,17,sv_P10
31,udp,SV_P3
2998,6,sv_P10
26,tcp,sv_P6
25,tcp,sv_P1
10411,6,sv_P8
23550,17,sv_P10
25,tcp,sv_P1
12553,6,sv_P9
63423,6,sv_P8
28,tcp,sv_P7
54177,1,sv_P8
14791,1,sv_P10
56511,1,sv_P9
20666,1,sv_P10
41039,1,sv_P10
23,tcp,sv_P1
28,tcp,sv_P7
4174,1,sv_P8
26973,1,sv_P8
32367,1,sv_P10
31,udp,SV_P3
52915,1,sv_P9
110,tcp,email
61874,17,sv_P10
22,tcp,sv_P4
29287,17,sv_P9
993,tcp,email
15253,17,sv_P8
17326,1,sv_P8
41059,6,sv_P8
60359,6,sv_P10
28974,1,sv_P8
26855,17,sv_P9
0,icmp,sv_P5
41173,1,sv_P8
16771,6,sv_P9
28,tcp,sv_P7
8039,1,sv_P10
31,udp,SV_P3
9976,17,sv_P8
33660,6,sv_P9
28,tcp,sv_P7
0,icmp,sv_P5
10022,1,sv_P10
993,tcp,email
33946,6,sv_P10
43345,17,sv_P8
6568,17,sv_P10
62115,17,sv_P9
11054,1,sv_P10
22,tcp,sv_P4
26,tcp,sv_P6
0,icmp,sv_P5
993,tcp,email
31,udp,SV_P3
31,udp,SV_P3
143,tcp,email
23792,17,sv_P9
23,tcp,sv_P1
4141,1,sv_P9
1029,17,sv_P10
3389,tcp,sv_P5
31,udp,SV_P3
42349,6,sv_P10
68,udp,sv_P2
28,tcp,sv_P7
42906,1,sv_P8
22,tcp,sv_P4
23,tcp,sv_P1
27784,17,sv_P10
29716,1,sv_P9
143,tcp,email
28,tcp,sv_P7
33161,17,sv_P8
25,tcp,sv_P1
993,tcp,email
68,udp,sv_P2
6045,1,sv_P8
443,tcp,sv_P2
110,tcp,email
3389,tcp,sv_P5
0,icmp,sv_P5
26,tcp,sv_P6
3389,tcp,sv_P5
110,tcp,email
23,tcp,sv_P1
1267,1,sv_P8
3459,6,sv_P9
26,tcp,sv_P6
48403,1,sv_P10
55101,1,sv_P10
5708,17,sv_P8
26,tcp,sv_P6
22,tcp,sv_P4
26,tcp,sv_P6
23,tcp,sv_P1
993,tcp,email
110,tcp,email
28,tcp,sv_P7
110,tcp,email
36983,17,sv_P8
6105,1,sv_P8
68,udp,sv_P2
68,udp,sv_P2
20390,6,sv_P10
30485,1,sv_P10
993,tcp,email
44626,1,sv_P10
19726,1,sv_P9
31,udp,SV_P3
718,17,sv_P9
16009,6,sv_P10
55053,17,sv_P8
15066,6,sv_P8
53535,6,sv_P8
143,tcp,email
43435,17,sv_P9
51715,6,sv_P9
25712,17,sv_P9
53520,17,sv_P9
0,icmp,sv_P5
40521,6,sv_P8
993,tcp,email
4466,6,sv_P9
4376,17,sv_P10
9565,6,sv_P8
993,tcp,email
5608,1,sv_P8
55115,6,sv_P8
443,tcp,sv_P2
43311,6,sv_P9
63511,6,sv_P8
31136,17,sv_P9
55170,6,sv_P8
2502,1,sv_P9
52238,6,sv_P10
60254,6,sv_P8
38601,1,sv_P10
51422,17,sv_P9
2562,17,sv_P9
26,tcp,sv_P6
993,tcp,email
61516,6,sv_P8
31,udp,SV_P3
5346,17,sv_P8
27209,6,sv_P9
143,tcp,email
23,tcp,sv_P1
23679,17,sv_P8
993,tcp,email
0,icmp,sv_P5
4789,17,sv_P8
28525,6,sv_P9
993,tcp,email
443,tcp,sv_P2
7105,6,sv_P10
15365,6,sv_P10
55090,1,sv_P9
59656,6,sv_P9
3389,tcp,sv_P5
28,tcp,sv_P7
23,tcp,sv_P1
40720,1,sv_P8
5665,6,sv_P9
62338,17,sv_P8
143,tcp,email
110,tcp,email
993,tcp,email
26,tcp,sv_P6
22,tcp,sv_P4
25,tcp,sv_P1
30012,1,sv_P10
32728,1,sv_P8
28,tcp,sv_P7
0,icmp,sv_P5
36272,17,sv_P8
10442,1,sv_P10
110,tcp,email
443,tcp,sv_P2
62641,1,sv_P10
68,udp,sv_P2
3389,tcp,sv_P5
45206,17,sv_P8
443,tcp,sv_P2
26,tcp,sv_P6
22,tcp,sv_P4
22,tcp,sv_P4
25,tcp,sv_P1
993,tcp,email
50734,17,sv_P9
37228,6,sv_P10
23,tcp,sv_P1
443,tcp,sv_P2
65433,6,sv_P9
63790,17,sv_P10
3389,tcp,sv_P5
25,tcp,sv_P1
443,tcp,sv_P2
25,tcp,sv_P1
993,tcp,email
11856,17,sv_P10
0,icmp,sv_P5
50635,1,sv_P8
0,icmp,sv_P5
62247,1,sv_P9
1179,1,sv_P10
268,6,sv_P9
28,tcp,sv_P7
22,tcp,sv_P4
44301,1,sv_P9
63603,6,sv_P9
25,tcp,sv_P1
26471,1,sv_P9
13931,6,sv_P10
606,6,sv_P10
68,udp,sv_P2
26,tcp,sv_P6
30684,17,sv_P10
68,udp,sv_P2
21255,6,sv_P9
64476,17,sv_P10
14433,17,sv_P9
38425,17,sv_P10
24543,1,sv_P8
22,tcp,sv_P4
31,udp,SV_P3
110,tcp,email
28,tcp,sv_P7
110,tcp,email
51990,1,sv_P10
40982,17,sv_P10
64485,17,sv_P8
27958,1,sv_P10
26,tcp,sv_P6
0,icmp,sv_P5
18165,1,sv_P8
3389,tcp,sv_P5
8742,6,sv_P8
46241,1,sv_P9
31,udp,SV_P3
31,udp,SV_P3
36114,17,sv_P10
43686,6,sv_P10
9206,6,sv_P8
31,udp,SV_P3
8302,17,sv_P9
25774,6,sv_P9
31977,1,sv_P10
31415,17,sv_P10
26,tcp,sv_P6
6616,1,sv_P9
34879,1,sv_P8
56420,6,sv_P8
6121,17,sv_P10
0,icmp,sv_P5
68,udp,sv_P2
3389,tcp,sv_P5
0,icmp,sv_P5
30188,1,sv_P8
31,udp,SV_P3
993,tcp,email
26,tcp,sv_P6
68,udp,sv_P2
57338,6,sv_P8
47189,6,sv_P8
0,icmp,sv_P5
32885,6,sv_P8
60614,17,sv_P10
443,tcp,sv_P2
993,tcp,email
10748,1,sv_P9
26,tcp,sv_P6
28,tcp,sv_P7
6398,6,sv_P10
14957,6,sv_P10
443,tcp,sv_P2
443,tcp,sv_P2
110,tcp,email
61244,6,sv_P8
23,tcp,sv_P1
62587,17,sv_P10
23,tcp,sv_P1
26,tcp,sv_P6
39601,1,sv_P8
23,tcp,sv_P1
28131,1,sv_P8
68,udp,sv_P2
443,tcp,sv_P2
60384,6,sv_P8
2518,17,sv_P8
30268,6,sv_P10
25269,1,sv_P10
32065,1,sv_P9
68,udp,sv_P2
3389,tcp,sv_P5
110,tcp,email
26,tcp,sv_P6
57016,1,sv_P10
15467,1,sv_P9
143,tcp,email
993,tcp,email
37118,1,sv_P10
68,udp,sv_P2
56350,6,sv_P9
53183,17,sv_P9
7719,1,sv_P10
53883,1,sv_P8
25,tcp,sv_P1
68,udp,sv_P2
40067,1,sv_P10
7458,17,sv_P9
52126,6,sv_P9
993,tcp,email
25,tcp,sv_P1
28,tcp,sv_P7
36911,1,sv_P8
21728,17,sv_P10
993,tcp,email
993,tcp,email
14111,17,sv_P8
12804,1,sv_P9
4264,1,sv_P8
614,6,sv_P8
3670,6,sv_P9
35250,1,sv_P9
16641,6,sv_P10
22,tcp,sv_P4
41136,17,sv_P10
1596,17,sv_P8
993,tcp,email
143,tcp,email
25796,1,sv_P10
28,tcp,sv_P7
15351,17,sv_P8
64912,1,sv_P10
40268,1,sv_P10
35544,17,sv_P10
33874,1,sv_P8
34260,6,sv_P9
51951,17,sv_P8
143,tcp,email
3389,tcp,sv_P5
23,tcp,sv_P1
64853,6,sv_P10
68,udp,sv_P2
14185,17,sv_P10
62233,6,sv_P10
59785,6,sv_P10
56828,6,sv_P8
28624,6,sv_P9
3389,tcp,sv_P5
55645,1,sv_P8
9168,6,sv_P10
3977,17,sv_P10
26,tcp,sv_P6
40254,1,sv_P8
27029,17,sv_P10
35521,17,sv_P10
3389,tcp,sv_P5
25,tcp,sv_P1
6222,17,sv_P10
68,udp,sv_P2
17061,6,sv_P9
110,tcp,email
2140,6,sv_P8
47920,6,sv_P8
3389,tcp,sv_P5
57869,1,sv_P10
18960,17,sv_P9
51914,6,sv_P9
0,icmp,sv_P5
56112,1,sv_P9
143,tcp,email
143,tcp,email
110,tcp,email
26,tcp,sv_P6
20531,1,sv_P9
4182,6,sv_P9
19053,6,sv_P9
31,udp,SV_P3
11669,6,sv_P8
26,tcp,sv_P6
993,tcp,email
11763,17,sv_P8
14110,6,sv_P10
443,tcp,sv_P2
0,icmp,sv_P5
28,tcp,sv_P7
143,tcp,email
23402,17,sv_P9
19828,17,sv_P8
3389,tcp,sv_P5
0,icmp,sv_P5
53771,17,sv_P9
23,tcp,sv_P1
993,tcp,email
18209,6,sv_P10
30826,17,sv_P9
68,udp,sv_P2
110,tcp,email
28,tcp,sv_P7
21932,1,sv_P9
110,tcp,email
443,tcp,sv_P2
41678,1,sv_P10
68,udp,sv_P2
443,tcp,sv_P2
18867,17,sv_P9
10633,1,sv_P9
18769,1,sv_P8
28,tcp,sv_P7
0,icmp,sv_P5
13740,1,sv_P9
5496,17,sv_P8
110,tcp,email
23,tcp,sv_P1
55960,17,sv_P10
993,tcp,email
23,tcp,sv_P1
25177,17,sv_P8
38572,6,sv_P10
3389,tcp,sv_P5
143,tcp,email
65467,17,sv_P9
27082,1,sv_P8
143,tcp,email
52695,6,sv_P9
25,tcp,sv_P1
31,udp,SV_P3
59195,6,sv_P8
28810,1,sv_P10
110,tcp,email
25,tcp,sv_P1
110,tcp,email
26,tcp,sv_P6
26,tcp,sv_P6
31,udp,SV_P3
17668,1,sv_P9
25,tcp,sv_P1
27364,1,sv_P8
68,udp,sv_P2
23,tcp,sv_P1
993,tcp,email
55554,17,sv_P10
14974,17,sv_P8
14321,6,sv_P10
21491,6,sv_P8
443,tcp,sv_P2
26,tcp,sv_P6
58339,6,sv_P10
25,tcp,sv_P1
68,udp,sv_P2
62301,6,sv_P10
58338,6,sv_P10
3389,tcp,sv_P5
25,tcp,sv_P1
23,tcp,sv_P1
22,tcp,sv_P4
25938,1,sv_P10
3389,tcp,sv_P5
44223,6,sv_P8
68,udp,sv_P2
38262,1,sv_P8
4625,17,sv_P8
28,tcp,sv_P7
16272,6,sv_P8
64213,17,sv_P9
19334,6,sv_P10
143,tcp,email
1687,1,sv_P9
59604,17,sv_P10
143,tcp,email
56435,1,sv_P9
6719,1,sv_P8
64066,17,sv_P9
26,tcp,sv_P6
12403,1,sv_P10
23916,6,sv_P9
443,tcp,sv_P2
61137,17,sv_P9
28,tcp,sv_P7
49754,1,sv_P9
3389,tcp,sv_P5
22,tcp,sv_P4
27581,17,sv_P8
1290,6,sv_P9
27724,6,sv_P9
57549,1,sv_P8
29686,17,sv_P9
14309,6,sv_P10
13254,6,sv_P9
22,tcp,sv_P4
39810,1,sv_P10
22,tcp,sv_P4
7187,6,sv_P8
31,udp,SV_P3
40586,6,sv_P9
40871,17,sv_P8
143,tcp,email
26,tcp,sv_P6
529,6,sv_P8
22513,6,sv_P10
5051,1,sv_P10
48271,1,sv_P9
110,tcp,email
28,tcp,sv_P7
38281,1,sv_P9
26,tcp,sv_P6
29438,1,sv_P8
17981,6,sv_P10
68,udp,sv_P2
25,tcp,sv_P1
47528,6,sv_P8
41324,1,sv_P9
26,tcp,sv_P6
56008,1,sv_P10
110,tcp,email
31,udp,SV_P3
32482,1,sv_P9
51748,17,sv_P9
50749,1,sv_P9
16785,6,sv_P9
409,1,sv_P8
50075,6,sv_P10
26,tcp,sv_P6
17953,17,sv_P10
29195,17,sv_P10
6719,1,sv_P9
56605,17,sv_P10
68,udp,sv_P2
143,tcp,email
31502,1,sv_P10
55914,1,sv_P8
28,tcp,sv_P7
443,tcp,sv_P2
23,tcp,sv_P1
46294,17,sv_P8
3389,tcp,sv_P5
40307,1,sv_P10
110,tcp,email
43732,17,sv_P10
11014,6,sv_P9
61772,1,sv_P10
61582,6,sv_P10
3389,tcp,sv_P5
993,tcp,email
53392,6,sv_P10
0,icmp,sv_P5
68,udp,sv_P2
36680,1,sv_P8
28988,17,sv_P8
26,tcp,sv_P6
53162,17,sv_P9
37383,17,sv_P10
25,tcp,sv_P1
3389,tcp,sv_P5
3389,tcp,sv_P5
28,tcp,sv_P7
993,tcp,email
14607,6,sv_P10
16244,6,sv_P10
3389,tcp,sv_P5
443,tcp,sv_P2
31,udp,SV_P3
17012,6,sv_P10
31,udp,SV_P3
59490,6,sv_P8
26,tcp,sv_P6
28818,1,sv_P10
38797,17,sv_P9
25,tcp,sv_P1
57165,6,sv_P10
143,tcp,email
18900,6,sv_P10
19630,17,sv_P10
25,tcp,sv_P1
143,tcp,email
24440,1,sv_P10
6441,17,sv_P9
48467,17,sv_P10
40350,17,sv_P8
993,tcp,email
15647,17,sv_P10
31,udp,SV_P3
993,tcp,email
3389,tcp,sv_P5
26,tcp,sv_P6
443,tcp,sv_P2
23615,6,sv_P9
143,tcp,email
40810,6,sv_P9
31,udp,SV_P3
35354,6,sv_P9
62116,6,sv_P9
26,tcp,sv_P6
43908,17,sv_P10
17101,6,sv_P9
25412,1,sv_P9
12696,17,sv_P8
26,tcp,sv_P6
13791,17,sv_P10
5740,6,sv_P8
993,tcp,email
35015,1,sv_P8
0,icmp,sv_P5
26109,1,sv_P10
3962,1,sv_P8
23,tcp,sv_P1
993,tcp,email
2686,6,sv_P9
28696,6,sv_P9
35808,17,sv_P9
26,tcp,sv_P6
22,tcp,sv_P4
0,icmp,sv_P5
16822,1,sv_P8
110,tcp,email
11763,17,sv_P8
4796,6,sv_P8
42055,17,sv_P9
43039,6,sv_P10
65385,1,sv_P10
25,tcp,sv_P1
3389,tcp,sv_P5
0,icmp,sv_P5
51681,1,sv_P8
51228,17,sv_P10
13642,6,sv_P9
57581,6,sv_P9
19144,6,sv_P9
26,tcp,sv_P6
68,udp,sv_P2
39871,6,sv_P9
37525,6,sv_P9
25,tcp,sv_P1
110,tcp,email
25533,6,sv_P10
23,tcp,sv_P1
60742,17,sv_P10
68,udp,sv_P2
25887,1,sv_P9
993,tcp,email
8157,17,sv_P10
110,tcp,email
143,tcp,email
50425,17,sv_P8
23,tcp,sv_P1
6107,17,sv_P10
28,tcp,sv_P7
30553,6,sv_P9
31,udp,SV_P3
143,tcp,email
28108,1,sv_P10
33405,1,sv_P8
993,tcp,email
26,tcp,sv_P6
31,udp,SV_P3
43274,1,sv_P9
34835,6,sv_P9
50269,17,sv_P8
110,tcp,email
3389,tcp,sv_P5
13730,1,sv_P9
26,tcp,sv_P6
23,tcp,sv_P1
22,tcp,sv_P4
22,tcp,sv_P4
37465,1,sv_P8
31,udp,SV_P3
22555,1,sv_P10
38530,17,sv_P8
26,tcp,sv_P6
28,tcp,sv_P7
26,tcp,sv_P6
47738,1,sv_P8
993,tcp,email
25536,6,sv_P8
59080,17,sv_P9
5441,17,sv_P10
3389,tcp,sv_P5
19730,1,sv_P10
31,udp,SV_P3
28175,1,sv_P8
22,tcp,sv_P4
26,tcp,sv_P6
3389,tcp,sv_P5
5067,1,sv_P9
7284,17,sv_P10
27694,1,sv_P9
51739,1,sv_P9
41081,6,sv_P10
49951,1,sv_P10
7261,1,sv_P10
33034,1,sv_P9
25,tcp,sv_P1
63273,17,sv_P9
5976,17,sv_P10
26,tcp,sv_P6
40689,6,sv_P8
3855,6,sv_P9
0,icmp,sv_P5
63662,6,sv_P10
993,tcp,email
42759,17,sv_P10
0,icmp,sv_P5
0,icmp,sv_P5
8227,6,sv_P10
41516,1,sv_P8
42357,1,sv_P9
26,tcp,sv_P6
33156,1,sv_P8
143,tcp,email
143,tcp,email
22624,6,sv_P9
47603,6,sv_P9
58053,1,sv_P9
26,tcp,sv_P6
110,tcp,email
57798,17,sv_P10
12034,6,sv_P9
28,tcp,sv_P7
27295,17,sv_P8
54981,1,sv_P8
68,udp,sv_P2
68,udp,sv_P2
44603,6,sv_P9
26,tcp,sv_P6
15375,17,sv_P8
17893,1,sv_P9
63125,6,sv_P8
3389,tcp,sv_P5
68,udp,sv_P2
28610,6,sv_P8
30826,17,sv_P10
61555,6,sv_P8
43895,1,sv_P8
993,tcp,email
15632,1,sv_P9
47747,1,sv_P10
110,tcp,email
110,tcp,email
5310,1,sv_P8
68,udp,sv_P2
41084,17,sv_P9
110,tcp,email
48346,6,sv_P9
3389,tcp,sv_P5
28,tcp,sv_P7
993,tcp,email
15432,1,sv_P9
24559,6,sv_P9
57082,6,sv_P9
41795,6,sv_P9
42457,6,sv_P9
28,tcp,sv_P7
26,tcp,sv_P6
62711,1,sv_P8
58476,17,sv_P10
993,tcp,email
64676,6,sv_P9
25,tcp,sv_P1
1388,6,sv_P10
56050,1,sv_P10
25,tcp,sv_P1
31,udp,SV_P3
39628,6,sv_P8
110,tcp,email
68,udp,sv_P2
61464,1,sv_P8
3389,tcp,sv_P5
26,tcp,sv_P6
22,tcp,sv_P4
22,tcp,sv_P4
443,tcp,sv_P2
53262,6,sv_P9
35228,17,sv_P10
17520,17,sv_P8
25,tcp,sv_P1
31,udp,SV_P3
19501,17,sv_P8
20654,17,sv_P8
143,tcp,email
0,icmp,sv_P5
23,tcp,sv_P1
22,tcp,sv_P4
44967,1,sv_P10
110,tcp,email
63714,17,sv_P8
15348,1,sv_P9
53794,6,sv_P10
993,tcp,email
10658,6,sv_P8
31,udp,SV_P3
25,tcp,sv_P1
18978,6,sv_P10
143,tcp,email
64211,6,sv_P8
28,tcp,sv_P7
24639,1,sv_P8
26,tcp,sv_P6
68,udp,sv_P2
26,tcp,sv_P6
3389,tcp,sv_P5
49002,17,sv_P9
23107,17,sv_P10
0,icmp,sv_P5
42940,1,sv_P9
68,udp,sv_P2
26,tcp,sv_P6
35111,1,sv_P9
56357,17,sv_P10
31,udp,SV_P3
0,icmp,sv_P5
25,tcp,sv_P1
68,udp,sv_P2
143,tcp,email
5390,6,sv_P8
